run,p,n,ktrue,lambda,k,time,objval,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
9,200,50,199,0.6972656250000002,50,0.219685755,305.6274224664336,236.13753050721598,240.51793950757587,228.2888540339542,252.0,48.0,2.4190504469831247,16.352371897841174,3.415469730004542,0.9213273965970912
9,200,50,199,0.6083984375000002,100,0.312613209,294.46299232268257,243.49495271658722,233.51261740327683,221.6942337599876,312.0,88.0,2.3559519880203927,15.89046567546298,3.286054931399943,0.888773874937946
9,200,50,199,0.5493164062500002,149,0.271129398,286.41090717068056,251.89539446699078,227.69895274926347,216.45534823832054,350.0,148.0,2.2983723907107856,15.505717042269506,3.1629066618762116,0.8650644153220421
9,200,50,199,0.5078125000000002,199,0.281178237,280.354042056587,261.5763247043185,222.91996314057343,212.23004525644203,390.0,208.0,2.2498767952335292,15.183281993753234,3.0840413954512833,0.847297930293735
9,200,50,199,0.4770507812500001,249,0.838447222,275.5945046340913,271.9851328724529,218.94135524462726,208.71150079822087,432.0,266.0,2.211366265693,14.905761360438973,3.0386876119570143,0.8334855721384659
9,200,50,199,0.4516601562500001,298,1.20760974,271.45536219893063,282.3951685999436,215.29891489875223,205.5204133614244,456.0,340.0,2.177977228439002,14.647567112126126,3.004180416584025,0.821643900676576
9,200,50,199,0.4284667968750001,348,1.586157045,267.4763024313738,292.9938899884015,211.76611448784087,202.4257268003053,478.0,418.0,2.1469922704189406,14.386171979954222,2.9617189071888896,0.810459092240278
9,200,50,199,0.4127807617187501,398,2.018203231,264.6606128572851,304.5989664642061,209.25932986022428,200.22751050761588,494.0,502.0,2.12479251628264,14.194379484693393,2.926495383141657,0.8026864574610556
