run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
8,200,250,199,0.006032843077513917,0.1,398,398,30.609344255,Gurobi,3,0.0,197.51671616447325,true,223.17672465948516,196.40731028331288,201.2494538858657,452,544,2.4622033525671143,13.91870082981242,4.167466919707184,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,348,348,26.13579401,Gurobi,5,0.0,197.76017288016664,true,220.19656217322563,196.657789002258,201.519148203395,420,476,2.4620365876605756,13.92570202315913,4.167468729067909,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,298,298,19.848807364,Gurobi,8,0.0,198.01689451101745,true,217.22966474751357,196.9138119497247,201.7988337611699,402,394,2.460132479298636,13.929667861880386,4.161475000875734,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,249,249,15.533159258,Gurobi,11,0.0,198.2796397565454,true,214.3332630628262,197.1809401997243,202.0925763400344,376,322,2.4597259899117256,13.93536193346216,4.16154867344125,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,199,199,13.610834765,Gurobi,13,0.0,198.5628222987349,true,211.3928264408623,197.49302506455683,202.41604082177065,344,254,2.4613055848019174,13.94235015843195,4.161549129297738,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,149,149,9.3063881,Gurobi,15,0.0,198.8678157780018,true,208.47420085971154,197.81829443945094,202.75830284157317,322,176,2.461978635073199,13.947171557802465,4.155553142661844,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,100,100,6.10123332,Gurobi,16,2.539635501130899e-5,199.18740415215072,true,205.6346426318098,198.1381740550778,203.10457338964295,282,118,2.4635780292028264,13.95587591190892,4.155553578895794,0.6919690074918774
8,200,250,199,0.006032843077513917,0.1,50,50,2.704084469,Gurobi,17,1.1081493111242402e-5,199.55524740088921,true,202.77886671243152,198.540755893065,203.5218471164622,254,46,2.4659008777423725,13.961983204364612,4.179830529490481,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,398,398,180.640553405,Gurobi,12,0.0,177.60592041998518,true,203.26601171733495,175.85285599497877,179.5589326156699,518,478,2.26925208892086,13.10472600834755,4.398476591571246,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,348,348,45.531448067,Gurobi,15,0.0,180.05825675745368,true,202.49472131211172,178.64757266841298,182.19472925641503,502,394,2.2974417621820393,13.204735345700493,4.276610937137737,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,298,298,94.069921452,Gurobi,31,3.056904090636969e-5,183.08590563294203,true,202.29884532250074,180.89358508937028,185.14110921414627,366,430,2.3026791786950476,13.497486296809331,4.248414983328128,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,249,249,138.400214835,Gurobi,41,0.0,184.29747711063402,true,200.35092201958867,182.66241190732183,186.80056240497808,422,276,2.3147278926582207,13.421854271532839,4.139494840651926,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,199,199,38.407035795,Gurobi,47,0.0,186.7346895604367,true,199.564522772763,185.0119169831052,189.2681822874386,372,226,2.3105887319825156,13.543860831336165,4.246729947325177,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,149,149,300.156302434,Gurobi,365,0.00040911577266178334,189.31804225567782,true,198.92456050917033,187.7070910465532,192.16548376464502,332,166,2.3594428187243195,13.65145531903704,4.215003162443991,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,100,100,44.90424996,Gurobi,378,4.160302553790629e-5,192.28667633788868,true,198.73406452019012,190.69516939634926,195.3473252609746,298,102,2.369515334523186,13.74128115719796,3.850784913881742,0.6919690074918774
8,200,250,199,0.060328430775139164,1.0,50,50,52.677801841,Gurobi,406,2.814924531191476e-5,195.73531017508168,true,198.95898403905588,194.35136199297088,199.1177570966706,262,38,2.3946915156480517,13.83210032452033,3.936106606030627,0.6919690074918774
8,200,250,199,0.6032843077513916,10.0,398,398,1458.401192295,Gurobi,5,0.45990058176842885,138.21194095217538,true,163.87181380264838,148.70214448249678,150.81649460346912,598,398,2.861810005061902,9.19023682742769,4.93083605183647,2.5062201662421173
8,200,250,199,0.6032843077513916,10.0,348,348,922.390249205,Gurobi,10,0.4308726451988082,139.73561609183216,true,162.1719686356679,148.05196675627838,149.93489599056912,598,298,2.901363351840028,9.00268606706311,4.947172743353972,2.5373773425844033
8,200,250,199,0.6032843077513916,10.0,298,298,657.806460323,Gurobi,14,0.43697457655732175,141.25003640436134,true,160.4626682076206,147.51178569237956,149.07776070686376,598,198,2.8426916927134513,8.829158656522193,4.777237131893919,2.4986365769767453
8,200,250,199,0.6032843077513916,10.0,249,249,869.24667205,Gurobi,18,0.3029742951018015,142.74297654552132,true,158.79647638539294,146.18366897682796,147.81581556680675,598,100,2.8351125901970473,8.722741708980104,4.7808853988764515,2.4933374382206774
8,200,250,199,0.6032843077513916,10.0,199,199,316.303761661,Gurobi,21,0.3190904819299111,146.1215054357156,true,158.9513705995094,146.34723736867852,148.19317180969404,588,10,2.281578990996187,8.02142828970303,3.701256011760411,1.9493964294420425
8,200,250,199,0.6032843077513916,10.0,149,149,595.041339085,Gurobi,27,0.31622113453031875,152.2239383733907,true,161.83017983892395,152.94523887268994,154.7536280354041,496,2,1.6278014881342222,9.342829641177248,2.330648485919785,1.2407846676033687
8,200,250,199,0.6032843077513916,10.0,100,100,457.269513252,Gurobi,32,0.22595275777292045,160.9311981452011,true,167.3782869632028,160.94387690679278,163.8374244949753,398,2,1.8046390848573732,11.078738258008132,2.691969007491877,1.2416022920585008
8,200,250,199,0.6032843077513916,10.0,50,50,350.02232782,Gurobi,41,0.06811820041767935,174.44551492082928,true,177.6692182952478,172.80161328544108,176.70116838276982,300,0,2.087222205720075,12.601013526399974,3.6919690074918767,1.1176096800845796
8,200,250,199,6.032843077513917,100.0,398,398,3649.189333222,Gurobi,8,7.541681854086299e97,132.59641806000758,false,158.2586154599719,142.56834635842978,145.3085783851293,598,398,16.84491491441251,27.543041106669264,26.3034061922474,12.815087799793181
8,200,250,199,6.032843077513917,100.0,348,348,3478.012435029,Gurobi,16,7.474111698250259e97,133.795163943577,false,156.2332670218141,141.52940450574957,144.09526935388763,598,298,17.151315411006188,27.754424277583965,26.90646603803747,13.089267657102912
8,200,250,199,6.032843077513917,100.0,298,298,3335.750988079,Gurobi,24,7.403858949636467e97,135.0647016376643,false,154.27887558550603,140.83647971138447,143.0016425223983,598,198,17.382808564756942,27.928362146959447,27.34093038916915,13.2876632311395
8,200,250,199,6.032843077513917,100.0,249,249,3165.678289317,Gurobi,32,7.33048448333844e97,136.4166314345135,false,152.47149760829708,139.47619506699272,141.69657923359122,598,100,17.435336362018383,27.98575630262043,27.4806595215327,13.34138742342986
8,200,250,199,6.032843077513917,100.0,199,199,2638.274398817,Gurobi,39,7.233397131367938e97,138.2476285815218,false,151.07848188591402,138.74415308704246,140.9768335078077,588,10,18.017829699571514,29.006723164913605,28.463514729905842,13.762535940599841
8,200,250,199,6.032843077513917,100.0,149,149,2194.585101323,Gurobi,46,6.960591720443847e97,143.66594682789906,false,153.27297428706134,144.50920611753486,146.85744297807145,496,2,18.12862345087925,29.774493227078654,28.016127244474198,13.634703923796701
8,200,250,199,6.032843077513917,100.0,100,100,904.645400472,Gurobi,53,6.5256477241180185e97,153.24149299449905,false,159.68888321086484,153.60888981215916,156.83567216613213,398,2,14.464277817925247,26.34611812331501,22.167100871097475,10.982394803091044
8,200,250,199,6.032843077513917,100.0,50,50,326.492569729,Gurobi,62,0.8367946529678265,166.40921680217616,false,169.6327219362504,164.92167057506603,169.23020196073517,300,0,14.72522081761395,26.698854123625296,22.343502814989904,11.096643753338565
