run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
5,200,200,199,0.005859907411659597,0.1,398,398,31.957601131,Gurobi,3,0.0,197.42126161154707,true,229.05221645774697,196.63050018440825,199.92121585363677,398,598,2.555100046367621,14.715210490089824,4.3730655409130215,0.7688189930822484
5,200,200,199,0.005859907411659597,0.1,348,348,25.543556211,Gurobi,6,0.0,197.6531944191756,true,225.31041126629853,196.80765680675648,200.13332337715207,372,524,2.55470031891645,14.720471483962484,4.3497797596982855,0.7688189930822484
5,200,200,199,0.005859907411659597,0.1,298,298,20.854105535,Gurobi,9,0.0,197.8996211182926,true,221.58309990715446,196.98267628752262,200.3563937202393,344,452,2.5547025988608336,14.726128831357967,4.34979438756492,0.7688189930822484
5,200,200,199,0.005859907411659597,0.1,249,249,19.141989538,Gurobi,11,0.0,198.1557630434457,true,217.94497847513986,197.14402256735661,200.58464717293805,320,378,2.553799087797476,14.730984222544166,4.332333376172867,0.7688189930822484
5,200,200,199,0.005859907411659597,0.1,199,199,13.555799811,Gurobi,14,0.0,198.44195191827876,true,214.25742932684167,197.34721266081647,200.84545475687543,280,318,2.5559580657838317,14.739011314981191,4.309044956790414,0.7688189930822487
5,200,200,199,0.005859907411659597,0.1,149,149,11.933026205,Gurobi,16,0.0,198.7665007385642,true,210.60824007420737,197.55193802283665,201.14471519704685,258,240,2.5564531309642624,14.743473109131143,4.291588214030887,0.7688189930822487
5,200,200,199,0.005859907411659597,0.1,100,100,7.038617336,Gurobi,17,2.933731026510955e-5,199.11919097563953,true,207.06666733075403,197.7687350756076,201.4749838927077,248,152,2.5577045034381953,14.74554212122253,4.285780714111462,0.7688189930822487
5,200,200,199,0.005859907411659597,0.1,50,50,3.008724043,Gurobi,18,1.2229923576190238e-5,199.52412795176338,true,203.49786625332484,198.02597197984386,201.85323556916495,240,60,2.5572254107611925,14.747207442387047,4.256672916582116,0.7688189930822487
5,200,200,199,0.05859907411659597,1.0,398,398,93.027678373,Gurobi,6,0.0,178.18420597538412,true,209.81529030590679,182.5169198108615,182.35775079003892,492,504,2.2122904253235394,13.919475766767674,4.872884722997832,0.7688189930822484
5,200,200,199,0.05859907411659597,1.0,348,348,71.600875248,Gurobi,15,8.767612805993252e-6,179.6110755680991,true,207.2684192731439,183.93257233231196,183.39909391132304,408,488,2.230375465571528,14.092719805827132,4.766154294787561,0.7688189930822484
5,200,200,199,0.05859907411659597,1.0,298,298,300.042856064,Gurobi,57,0.0007781998120547362,181.20140396379992,true,204.88484424557967,185.105991941238,184.88300265832964,400,396,2.2918561426369575,14.160174594843776,4.757664944109222,0.7688189930822484
5,200,200,199,0.05859907411659597,1.0,249,249,248.742678795,Gurobi,82,0.0,183.36421245870292,true,203.15340445333143,186.89393640457996,186.82491260524196,350,348,2.3118980829455484,14.292481202968963,4.730980947372461,0.7688189930822484
5,200,200,199,0.05859907411659597,1.0,199,199,126.699333694,Gurobi,105,0.0,185.78717078497593,true,201.6027178992907,188.5804898181022,188.95274902309419,314,284,2.3395234001834853,14.408107899189696,4.616189173140448,0.7688189930822487
5,200,200,199,0.05859907411659597,1.0,149,149,300.307576589,Gurobi,478,0.0003184911159953563,188.54916957173725,true,200.39077824769703,190.54754035340528,191.53211890138908,278,220,2.4105570574007764,14.522883457479859,4.448358562631955,0.7688189930822487
5,200,200,199,0.05859907411659597,1.0,100,100,300.0661033,Gurobi,922,0.00026606912021420737,191.69181590211605,true,199.63940808588384,192.72698532385286,194.45331037356297,250,150,2.472396813554407,14.615752668076158,4.328079621859822,0.7688189930822487
5,200,200,199,0.05859907411659597,1.0,50,50,17.747457523,Gurobi,931,2.639224043532451e-5,195.44950977651212,true,199.42343988979886,195.20865708335427,198.00034851678956,244,56,2.466387070461329,14.655885409591637,4.148378616782632,0.7688189930822487
5,200,200,199,0.5859907411659597,10.0,398,398,528.666841208,Gurobi,6,0.45901202367638794,144.8803460573855,true,176.51117718307034,164.7432316626607,165.79718784872594,588,408,3.373689365384285,9.924481785126973,5.179534124674658,2.925612297811271
5,200,200,199,0.5859907411659597,10.0,348,348,993.257688772,Gurobi,12,0.40445306022274374,146.52536696374713,true,174.18263181273994,163.04077222223967,163.78499309341996,588,308,3.307635185621076,9.890326494377923,5.0739043974799705,2.859375896332696
5,200,200,199,0.5859907411659597,10.0,298,298,768.310168415,Gurobi,17,0.35770451084694554,148.2894017466152,true,171.9727459497012,161.89543479482666,162.45446059133212,586,210,3.3715693996328753,9.853442570821581,5.174030587475139,2.929705064416482
5,200,200,199,0.5859907411659597,10.0,249,249,552.460849946,Gurobi,24,0.3340148184692552,150.57541597101076,true,170.36448594465736,160.869665633043,161.21556980424748,582,116,3.2612915562256646,9.63875537140493,5.13379884529116,2.850103242420169
5,200,200,199,0.5859907411659597,10.0,199,199,558.29104397,Gurobi,29,0.2636843285097692,153.76669371078577,true,169.58202167423838,160.88551950355256,160.66372068089365,560,38,3.2017196858418298,9.65155333697662,5.1110568171948785,2.7980501837613865
5,200,200,199,0.5859907411659597,10.0,149,149,478.287894,Gurobi,34,0.2398512691253606,158.606491370923,true,170.44807341974405,165.85699090072168,165.34767619874006,484,14,2.9464347276477603,10.51272130806128,4.870478261454356,2.5441764058201555
5,200,200,199,0.5859907411659597,10.0,100,100,453.931499562,Gurobi,39,0.24573717078044066,164.92796323325953,true,172.87527652128531,172.47298799365416,171.76414553180058,390,10,2.9227310848920585,12.046625901708005,4.844941953669733,2.5161201277458733
5,200,200,199,0.5859907411659597,10.0,50,50,306.856513494,Gurobi,47,0.08906172052162142,175.73319752357344,true,179.70704737882417,179.8450146313607,179.50081904330457,296,4,2.430643126028383,13.495147790347179,3.853169701491562,2.102154609944553
5,200,200,199,5.859907411659597,100.0,398,398,3734.868068744,Gurobi,8,7.180393262323962e97,139.26813803459368,false,170.90081037519457,158.61464939229,159.60649599629798,588,408,20.32697536601054,30.658087141280575,32.70153950798663,16.340494769473658
5,200,200,199,5.859907411659597,100.0,348,348,3676.165480361,Gurobi,16,7.102526102155295e97,140.79497711336046,false,168.45382250171062,157.18969576113676,157.89867351937116,588,308,20.378674499043164,30.730764844043268,32.775812226173,16.374571637249595
