run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
2,200,250,199,0.006147666557950106,0.1,398,398,31.005161002,Gurobi,3,0.0,197.37412218501288,true,223.03413067860993,198.20452188078613,201.98209560923664,428,568,2.656315950619792,14.198581002433755,4.785997114796233,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,348,348,25.032870968,Gurobi,6,0.0,197.62153365197778,true,220.05792297990516,198.4005444921428,202.22330739439255,384,512,2.6569972256131744,14.208178922848967,4.779895333584714,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,298,298,21.198582757,Gurobi,9,0.0,197.88713027070824,true,217.0999004243547,198.63366241000742,202.4908273165327,354,442,2.654537071162983,14.214747991947167,4.779904161116714,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,249,249,19.15370896,Gurobi,11,0.0,198.16794961430307,true,214.22157290886176,198.87394286897515,202.78134820254107,334,364,2.6544758737552545,14.219155969920042,4.779920320151609,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,199,199,13.841563616,Gurobi,14,0.0,198.47260489364572,true,211.30260916205594,199.15860160099422,203.09344329984154,312,286,2.652963556587508,14.223994380961438,4.76162042376508,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,149,149,9.711891883,Gurobi,16,0.0,198.7991957880445,true,208.40558084536787,199.45179906584465,203.4293861081912,296,202,2.652559205545502,14.22753087688955,4.7311044922197345,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,100,100,6.881332828,Gurobi,17,0.0,199.14182586399193,true,205.6534553823254,199.76899863210718,203.78044944613882,266,136,2.6525940190527466,14.234084950188192,4.712787957794911,0.7194392054573546
2,200,250,199,0.006147666557950106,0.1,50,50,2.989752666,Gurobi,18,1.3398418696963788e-5,199.54225820279459,true,202.76587752646347,200.1522640005347,204.20415444244878,248,52,2.65623922132751,14.238037482002474,4.725317066848719,0.7194392054573546
2,200,250,199,0.06147666557950106,1.0,398,398,302.839658271,Gurobi,23,0.001379871249675091,177.04584003683547,true,202.70579286765957,179.47118315073524,181.41671828846353,522,474,2.4208541020108423,13.308188236299854,5.046359620070774,0.7194392054573546
2,200,250,199,0.06147666557950106,1.0,348,348,137.027768906,Gurobi,33,0.0,179.17354850304,true,201.6100800633821,181.56443351147027,183.48993878421064,434,462,2.4656177598248097,13.535941137952717,4.846781363298568,0.7194392054573546
