run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
7,200,50,199,0.0036641142685478866,0.1,398,398,27.931572808,Gurobi,2,0.0,198.3284795932719,true,313.81739520117196,198.5479150805482,210.92099331365472,414,582,2.2248890973721256,12.55762746103248,4.072046508201435,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,348,348,21.127432931,Gurobi,4,0.0,198.4953574895265,true,299.47561536087414,198.6534269137646,211.0285083299335,396,500,2.225620840063741,12.560259947557084,4.068396908495034,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,298,298,17.863679864,Gurobi,6,0.0,198.66956086867407,true,285.14116099167984,198.76419140611986,211.16060920088174,378,418,2.225370379710053,12.562892466360763,4.0647480509800555,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,249,249,13.832271606,Gurobi,7,2.4620512770301417e-5,198.84928139413142,true,271.10236860290036,198.8672110772584,211.27992556132511,364,334,2.2254539135448406,12.564941980172778,4.053799026938464,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,199,199,10.691535946,Gurobi,8,1.921159283735374e-5,199.04107026974165,true,256.7854996120964,199.02891854564592,211.43058199369904,332,266,2.2263719799568364,12.569613302841766,4.053800601552354,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,149,149,8.070166174,Gurobi,9,1.521511640500961e-5,199.24569568642448,true,242.4814687569994,199.1661446963856,211.58187731885747,300,198,2.227328861070805,12.57428271803015,4.046514741484494,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,100,100,5.201522328,Gurobi,10,1.0241158101331749e-5,199.463096872546,true,228.48041244859624,199.32417592012445,211.76650817850626,276,124,2.2252153591337986,12.577783801702791,4.028249814019438,0.5430441688720267
7,200,50,199,0.0036641142685478866,0.1,50,50,0.520436373,Gurobi,11,8.492372468982268e-5,199.72595446468296,true,214.234608737189,199.48961328121337,211.96895285331908,290,10,2.2212368546979615,12.575750907277525,4.024629421536521,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,398,398,226.577209626,Gurobi,17,0.0,183.9204858350354,true,299.40922338896826,188.73374203518128,200.0129771389442,420,576,2.176660314836026,12.24004953512289,4.27943953063361,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,348,348,299.44437203,Gurobi,38,0.0,185.5012560659375,true,286.48133001313226,189.76409257376145,201.01326814711686,406,490,2.1801449291426693,12.266275084867234,4.213540167121908,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,298,298,67.34443427,Gurobi,45,0.0,187.15635676492667,true,273.62779369724353,190.713781847137,202.18159266753253,374,422,2.185081412108449,12.316172967168875,4.214670717094553,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,249,249,238.110832186,Gurobi,70,0.0,188.85635132907422,true,261.1093243569967,191.82258372812282,203.38551481914075,370,328,2.1894962669650555,12.328537272103773,4.116940674607377,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,199,199,144.961762971,Gurobi,87,6.737459229932963e-5,190.69674408375377,true,248.44114242214897,193.15236988293933,204.7592850469603,342,256,2.202605371544917,12.373012222010214,4.1196692130482,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,149,149,14.632637423,Gurobi,90,0.0,192.6915682168464,true,235.92738323134267,194.69593914837577,206.35924757936263,320,178,2.1975332225115918,12.408407278446774,3.9545755489680996,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,100,100,14.464024233,Gurobi,94,9.852935615195513e-5,194.76721459322613,true,223.78454374818006,196.09112452755974,207.94364751534678,282,118,2.1927187108559907,12.46615404832541,3.878673461334909,0.5430441688720267
7,200,50,199,0.03664114268547886,1.0,50,50,8.532565729,Gurobi,98,6.145128147794221e-5,197.16379886234645,true,211.6724583762629,197.74811547374597,209.85635685641995,254,46,2.182010909369598,12.509122560460554,3.8880296910999492,0.5430441688720267
7,200,50,199,0.3664114268547886,10.0,398,398,1724.551417453,Gurobi,4,0.46527616928660076,118.39833409671662,true,233.88716524181828,186.156390480384,199.3984980460814,500,496,2.0742286078485908,10.463663177679603,3.6589869662627446,1.4167294869140534
7,200,50,199,0.3664114268547886,10.0,348,348,1020.918434369,Gurobi,7,0.3974895568783551,123.95774358486311,true,224.93808928154328,181.1879108508376,194.0201243959498,490,406,2.0008558133602925,10.104915758415785,3.615987075989768,1.381838882035763
7,200,50,199,0.3664114268547886,10.0,298,298,473.90840177,Gurobi,9,0.3124283575399087,130.71237203461936,true,217.1840360239177,176.84230722721102,189.51397322280462,484,312,1.8033036955170674,9.639377072398458,3.6836636262088716,1.2828979067732373
7,200,50,199,0.3664114268547886,10.0,249,249,395.803798172,Gurobi,15,0.15211342336639488,138.01475013288953,true,210.26784432173991,174.47964700871245,186.35499786083545,470,228,1.7350165485471085,9.452203312391415,3.595993006631405,1.195227287195771
7,200,50,199,0.3664114268547886,10.0,199,199,455.686703862,Gurobi,21,0.19603434158402955,145.55454302075634,true,203.29913130882406,171.4651063451475,183.25943297008865,448,150,1.6699784371751316,9.482568044269483,3.5590395509516233,1.158273831515989
7,200,50,199,0.3664114268547886,10.0,149,149,330.50069983,Gurobi,33,0.08052659555852171,154.54937553560669,true,197.78516286323324,170.48642044277318,182.561837440158,414,84,1.6977623141699,9.775424720154831,3.0430441688720267,0.8894597754467661
