run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
1,200,250,199,0.006715750045751813,0.1,398,398,27.619826763,Gurobi,3,0.0,197.23639088798933,true,222.89639931022612,195.6299535545661,199.00432516338302,524,472,2.1708215110787488,12.74033162447151,4.1560241000159746,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,348,348,21.329715783,Gurobi,6,0.0,197.48356434094916,true,219.91995372704207,195.85605887671483,199.2535243112991,488,408,2.1685460130069534,12.749858340687458,4.13603173269198,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,298,298,17.630967447,Gurobi,9,0.0,197.75073065915612,true,216.96350084956353,196.12109902361757,199.51827753141905,446,350,2.17028952269959,12.760963470801082,4.129380126019423,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,249,249,16.506575574,Gurobi,11,0.0,198.0341340073961,true,214.08775729391402,196.38064762042669,199.79407431721316,394,304,2.1695610911662215,12.77467743805348,4.122721604950741,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,199,199,12.222009831,Gurobi,14,0.0,198.34583176975838,true,211.17583592592524,196.65320280979327,200.09057977801822,344,254,2.166275234912336,12.787854169401623,4.109396458772293,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,149,149,11.538728674,Gurobi,16,0.0,198.6883079239749,true,208.2946929358757,196.9794106544368,200.41949424398283,296,202,2.1693484235353546,12.800491882437566,4.109413870729318,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,100,100,7.283214019,Gurobi,18,0.0,199.05961086760354,true,205.506849160794,197.33283193989558,200.79497777676588,258,142,2.1763246939604417,12.81049323117107,4.0960930672545555,0.5700877742733568
1,200,250,199,0.006715750045751813,0.1,50,50,3.460887106,Gurobi,19,1.721126513420934e-5,199.47676473420853,true,202.70038420413695,197.7164950889846,201.21158066296496,238,62,2.186754197718138,12.815772868703466,4.069436807994318,0.5700877742733568
1,200,250,199,0.06715750045751813,1.0,398,398,304.248492884,Gurobi,25,0.0013964343444516913,175.7125001114986,true,201.37238595916045,175.48624588291761,177.86417043865353,564,432,1.8926454906818757,11.676640923126776,4.448960497201785,0.5700877742733568
1,200,250,199,0.06715750045751813,1.0,348,348,186.51184381,Gurobi,74,3.9062268509137965e-5,177.64277254642346,true,200.0792832911021,177.21133836952916,179.65111124891754,538,358,1.883796480015017,11.767331005307065,4.358653206070181,0.5700877742733568
1,200,250,199,0.06715750045751813,1.0,298,298,309.294810191,Gurobi,369,0.0016112669602249552,179.81022377185738,true,199.0228812898958,179.16720790929324,181.76020926460885,492,304,1.9094600606273036,11.915289694214342,4.323193115681948,0.5700877742733568
