run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
3,200,100,199,0.00496260037531034,0.1,398,398,26.194468802,Gurobi,3,0.0,198.02908819690725,true,258.532271817896,199.1309481204811,202.1207984545449,484,512,2.2722133423225594,13.44255401522363,4.211451028560145,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,348,348,20.72765638,Gurobi,5,0.0,198.2119212320116,true,251.11420240393565,199.2968737081189,202.28994040571374,450,446,2.2711527278050725,13.448861632000508,4.206518666465367,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,298,298,17.12102669,Gurobi,7,0.0,198.40483701919777,true,243.70621572602246,199.50432221587158,202.48669688928874,412,384,2.270494513187182,13.455904759479449,4.201588771121254,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,249,249,14.202740014,Gurobi,9,0.0,198.60715828692148,true,236.4596525756205,199.6807015749426,202.67225787896666,376,322,2.270692600630057,13.462572687615411,4.186780852646578,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,199,199,11.117659946,Gurobi,11,0.0,198.828646083807,true,229.08023788864244,199.90054094108794,202.89717605439333,356,242,2.272216892013453,13.466292625276786,4.181851332800438,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,149,149,7.652328436,Gurobi,12,2.4668292068596998e-5,199.067061510759,true,221.71769676181808,200.15229096148414,203.15878081108863,326,172,2.274267951224519,13.471853810713654,4.1719836886655886,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,100,100,5.481159354,Gurobi,13,0.0,199.31882093502395,true,214.67258857930548,200.39622576731475,203.4129155218092,280,122,2.274643766176977,13.48035176391883,4.142362151710697,0.6427225389711739
3,200,100,199,0.00496260037531034,0.1,50,50,3.18381585,Gurobi,14,0.0,199.61445042346813,true,207.3673172546467,200.7015541863228,203.7245455651943,232,70,2.2791051913034455,13.489214260180805,4.1226170202151975,0.6427225389711739
3,200,100,199,0.0496260037531034,1.0,398,398,301.434266247,Gurobi,26,0.0015400831583677332,181.76579951677004,true,242.26896079989726,183.46970827476378,185.98511642835098,514,482,2.078965404710091,12.811022296944541,4.64767707580876,0.6427225389711739
3,200,100,199,0.0496260037531034,1.0,348,348,307.099474641,Gurobi,49,0.0013491349350764903,183.36333419494238,true,236.26550338080818,184.68684065482384,187.21029876689664,470,426,2.082432769963453,12.90475822118738,4.653678425351044,0.6427225389711739
3,200,100,199,0.0496260037531034,1.0,298,298,102.155519915,Gurobi,55,0.0,185.20425183290894,true,230.50546482883456,186.52997991731914,189.04291067071117,466,330,2.1146494236695332,12.943443348121216,4.555322258785238,0.6427225389711739
