run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
5,200,250,199,0.006311883425799207,0.1,398,398,29.850987192,Gurobi,3,0.0,197.2781623652,true,222.93817080047114,198.75185019472588,199.96631209341626,414,582,2.553339467513122,14.70862799244937,4.380992181650425,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,348,348,27.060044451,Gurobi,5,0.0,197.52163858959986,true,219.95802782025015,198.98405530223863,200.1979222888237,376,520,2.5546911355990365,14.716873357894691,4.362194443538864,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,298,298,23.507628959,Gurobi,7,0.0,197.78008661020598,true,216.9928567499734,199.21913513736266,200.43888708840436,342,454,2.5541871827273606,14.72426413227587,4.355940871800769,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,249,249,18.043244346,Gurobi,10,0.0,198.05047596254937,true,214.1040993918681,199.47334946487058,200.6941589510142,318,380,2.553578977486758,14.729501133995178,4.337143976764819,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,199,199,14.219656363,Gurobi,13,0.0,198.35199712953516,true,211.18200134384435,199.76740866628234,200.97824418615838,282,316,2.554628393781594,14.737301617597922,4.312075713345815,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,149,149,12.175875021,Gurobi,15,0.0,198.6931539259685,true,208.29953894073287,200.10563530422482,201.3070832524598,260,238,2.5563151889661255,14.742117356355914,4.293284756704974,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,100,100,7.429704122,Gurobi,17,0.0,199.06375927647932,true,205.5109976153513,200.47460848213424,201.6729838565079,248,152,2.5584338666281177,14.744781510999985,4.287034360632966,0.7688189930822487
5,200,250,199,0.006311883425799207,0.1,50,50,3.418717409,Gurobi,18,1.3779899211363578e-5,199.49268096523204,true,202.7163003891021,200.89447111816264,202.09768673555823,240,60,2.5568215104125147,14.746583077719139,4.255699339083993,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,398,398,307.696690077,Gurobi,24,0.0015017379774275863,176.6548084281244,true,202.314798195923,178.81010039320765,180.11774447761508,502,494,2.1723861717173416,13.79308939486298,4.995502634383765,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,348,348,313.301820897,Gurobi,303,0.003199955022868073,178.52277225434756,true,200.9590316353801,180.6814204845117,181.96225261627194,462,434,2.184263541609276,13.928344388715928,4.992564729680109,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,298,298,40.058870365,Gurobi,306,0.0,181.29959660919423,true,200.51220586343194,183.3511006291411,184.64186937509726,428,368,2.296457971318477,14.093559406012808,4.867934758053058,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,249,249,63.412562819,Gurobi,318,0.0,184.59751060957262,true,200.6512825818311,186.77572863936416,187.78839662312964,310,388,2.390045136858786,14.394969380231812,4.3944848438249515,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,199,199,303.71532499,Gurobi,671,0.0030449900670564967,185.1613596148611,true,197.9912487747177,186.9637630481733,188.10094800599543,320,278,2.3116267708791036,14.352998314469119,4.608611400532007,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,149,149,76.968386405,Gurobi,689,0.0,187.99002417372722,true,197.59645327555765,189.72082457480892,190.74261218579306,282,216,2.4025878158052003,14.486697456751285,4.437878701679873,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,100,100,11.073867056,Gurobi,692,0.0,191.4149547527595,true,197.8620608886285,193.004147101548,194.0471177073944,256,144,2.485590636352304,14.594347865232734,4.27059390005313,0.7688189930822487
5,200,250,199,0.06311883425799207,1.0,50,50,37.808480406,Gurobi,712,0.0,195.1646592141538,true,198.3882807766586,196.6763381116974,197.74668741884204,242,58,2.4845225343973367,14.650553976625375,4.071150238361365,0.7688189930822487
