run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
1,200,300,199,0.007113416277388724,0.1,398,398,26.194238603,Gurobi,3,0.0,197.10036178397428,true,218.7255821109728,199.26225026663337,198.2855741352393,532,464,2.1696480869378,12.732994342179312,4.161018935164385,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,348,348,20.081898185,Gurobi,6,0.0,197.3599062465972,true,216.2683904241515,199.55064475315666,198.550512348755,496,400,2.167432951748038,12.743101807410008,4.139857624477669,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,298,298,17.270842897,Gurobi,9,0.0,197.63829437546403,true,213.83004232808267,199.8487126203298,198.82655401634784,444,352,2.168657215263761,12.757650082493313,4.132807921544019,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,249,249,16.336718335,Gurobi,11,0.0,197.93516722079704,true,211.46451353396358,200.17148378343376,199.1160719309837,400,298,2.1681311576311955,12.769960442772973,4.118703683065759,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,199,199,12.718822642,Gurobi,14,0.0,198.26344486327145,true,209.07605502889064,200.50076537665498,199.42966659187923,342,256,2.1657142900030086,12.786147939537296,4.111654444864486,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,149,149,11.612820601,Gurobi,16,0.0,198.6208932214424,true,206.71676718662076,200.86881578295205,199.78039591651816,298,200,2.1678072136351454,12.79843053917724,4.111677799523761,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,100,100,7.123395926,Gurobi,18,0.0,199.01085051166126,true,204.44432294362795,201.30938032286682,200.17213626894073,260,140,2.176167850423645,12.809027554339707,4.097576637057435,0.5700877742733568
1,200,300,199,0.007113416277388724,0.1,50,50,3.605373799,Gurobi,19,1.934407303216812e-5,199.44950250336407,true,202.16623900700347,201.78961916777035,200.60783726203124,238,62,2.186887442986698,12.815179186284306,4.069356079450791,0.5700877742733568
1,200,300,199,0.07113416277388723,1.0,398,398,308.448249386,Gurobi,30,0.0015674713222915138,174.79631692020317,true,196.4216407470285,176.16074330941947,176.43307853738156,582,414,1.8932543838771698,11.55884992096651,4.39297639939405,0.5700877742733568
1,200,300,199,0.07113416277388723,1.0,348,348,309.484344978,Gurobi,63,0.0011310287838478539,176.76241567581891,true,195.67092821977377,177.8609060328742,178.16612395980457,550,346,1.8809424825752474,11.674491795610784,4.360887791780518,0.5700877742733568
1,200,300,199,0.07113416277388723,1.0,298,298,300.717740532,Gurobi,325,0.0014482417531362923,179.02403888655869,true,195.21573391456144,180.18224426983386,180.51488989224873,496,300,1.885294531507491,11.853778982655294,4.3261987295196525,0.5700877742733568
