run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
7,200,200,199,0.005452460679344338,0.1,398,398,30.066358561,Gurobi,3,0.0,197.6106727368026,true,229.24162749806538,202.91546110120328,200.6662655948116,450,546,2.2248006548603456,12.534463906959914,4.107651497070213,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,348,348,23.897299213,Gurobi,6,0.0,197.84787562582372,true,225.5050923692338,203.17512400033965,200.89403949230785,412,484,2.2253975596631035,12.542746867871578,4.096797155345037,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,298,298,22.037302957,Gurobi,8,0.0,198.09757541019417,true,221.78105409709792,203.44442916475313,201.11980089683024,394,402,2.2245669932965555,12.546681212904986,4.091382040418643,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,249,249,16.677863359,Gurobi,10,0.0,198.35353020731543,true,218.14274562445627,203.71763841050853,201.36387538594147,356,342,2.223839364340137,12.55495286617343,4.075122199983997,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,199,199,14.809374844,Gurobi,12,0.0,198.62830458436324,true,214.443781937958,203.9923714288422,201.61526751214873,328,270,2.224722050756438,12.561050889544973,4.064288601973338,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,149,149,9.771909356,Gurobi,14,0.0,198.9229529142926,true,210.76469225538358,204.3023002396375,201.8905730735345,298,200,2.224921446947807,12.567577490535893,4.053451970361511,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,100,100,6.375944675,Gurobi,15,2.2539317539815862e-5,199.23148325614096,true,207.178959465006,204.632903700844,202.17249461407715,276,124,2.224451902765559,12.572364285316295,4.048036885870789,0.5430441688720267
7,200,200,199,0.005452460679344338,0.1,50,50,2.565840551,Gurobi,16,8.886249495132503e-6,199.58316030283643,true,203.556898454678,205.00602043264837,202.49993006690704,260,40,2.22043774018895,12.575847829508545,4.010150383168558,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,398,398,308.586917677,Gurobi,27,0.0008584917633052136,177.97733281281592,true,209.6081117146491,182.24953116754347,182.2546903987917,498,498,2.1053082398304053,11.832048196961235,4.379938461129298,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,348,348,196.946773202,Gurobi,47,0.0,180.04048902152243,true,207.69758646097858,184.51312188356832,184.17647792830718,464,432,2.133818826129056,11.93074666194929,4.3093213094696585,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,298,298,227.893877992,Gurobi,67,0.0,182.24341621675114,true,205.92682174884575,186.8441705438326,186.31424594784392,420,376,2.1209458910579637,12.043989770329413,4.31742020088825,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,249,249,218.203650335,Gurobi,92,0.0,184.51305722327905,true,204.30228669376493,189.11932703668674,188.40246075696436,396,302,2.1487013287468844,12.120296337599122,4.247575812938656,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,199,199,300.209274618,Gurobi,313,0.0,187.02720905997717,true,202.84282150588913,191.83593404803509,190.81856466453064,350,248,2.1670783757557945,12.234107752226194,4.111567827602861,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,149,149,19.025433829,Gurobi,316,0.0,189.84091629500153,true,201.6825450867982,194.81387592151464,193.39112379574624,324,174,2.1629915005610996,12.303243419747814,3.9271193953991217,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,100,100,291.039157665,Gurobi,759,0.00012341403173965482,192.64186172775686,true,200.58945247559086,197.62586583844407,195.94943476144064,286,114,2.19247119522621,12.393492336946283,3.9349059931985138,0.5430441688720267
7,200,200,199,0.05452460679344338,1.0,50,50,31.624153273,Gurobi,771,0.0,195.99306276318885,true,199.96670467036952,201.08489014323894,199.07599147041847,270,30,2.1307054413985305,12.4344163340691,3.738348810883856,0.5430441688720267
