run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
0,200,100,199,0.004302489283598542,0.1,398,398,27.926479275,Gurobi,2,0.0,198.03998658451016,true,258.5431701774353,215.91131259231562,204.37314363098352,468,528,2.1295098769899417,12.532831031516592,3.5887564147521265,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,348,348,20.882870568,Gurobi,4,0.0,198.23524437532532,true,251.1375255089649,216.13845712102452,204.5580015913396,448,448,2.12897314035203,12.536273289074492,3.584475405002095,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,298,298,17.666512632,Gurobi,6,0.0,198.44185840887263,true,243.74323708824895,216.42099704402307,204.76491950244446,430,366,2.1288945566349673,12.539371982428161,3.571627133531704,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,249,249,13.437225932,Gurobi,8,0.0,198.65389385606187,true,236.50638811130497,216.69295908812043,204.97636447546927,410,288,2.127385566823189,12.542812479336682,3.5544967051754828,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,199,199,9.76082563,Gurobi,9,2.2182092572542444e-5,198.8851941319099,true,229.13674888793872,216.95775103676075,205.20698041107957,370,228,2.1277960861810725,12.549681011509387,3.550214235675896,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,149,149,7.797656316,Gurobi,10,1.840915727424619e-5,199.13088820561424,true,221.78157768816655,217.26667106619445,205.44679005008723,338,160,2.1285627694508973,12.555172603875661,3.545933194936218,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,100,100,4.315048898,Gurobi,11,1.1525616804286543e-5,199.38855157945574,true,214.59035661142332,217.5910348613028,205.68527151734565,316,84,2.1294557644738625,12.558950017639415,3.537369238422748,0.5418794215693363
0,200,100,199,0.004302489283598542,0.1,50,50,0.518154518,Gurobi,12,4.261327331844811e-5,199.6799283025254,true,207.28083076206778,217.98294239259513,205.97086294006863,300,0,2.1275333232156215,12.56169804049052,3.537558421214358,0.5418794215693363
0,200,100,199,0.043024892835985415,1.0,398,398,106.628464165,Gurobi,10,1.6344273904289608e-5,181.30647198184482,true,241.8094814322361,195.05212052242828,187.9606723994257,488,508,2.0657932071919958,12.04287325846065,3.8902545431764124,0.5418794215693363
0,200,100,199,0.043024892835985415,1.0,348,348,44.185766249,Gurobi,14,0.0,183.17081007759256,true,236.07293680095964,196.97432663097888,189.7458046224294,434,462,2.064001060601073,12.137502744968224,3.926593720526046,0.5418794215693363
