run,p,n,ktrue,lambda,factor,k,keff,time,solver,cuts,gap,objval,binding,EBIC,loglik_val,loglik_test,TF,FF,operatorNorm,frobeniusNorm,L1MatrixNorm,LInfVectorNorm
5,200,150,199,0.005406776493030567,0.1,398,398,30.764193892,Gurobi,3,0.0,197.6813895897522,true,239.09267947576134,196.90645668148224,203.36541976649187,420,576,2.553978108181874,14.714331152727897,4.370481171034762,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,348,348,25.082265243,Gurobi,5,0.0,197.8867069201996,true,234.0955734509221,197.06673938545563,203.56058549908627,386,510,2.5542528931424635,14.720644327382125,4.354360770475453,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,298,298,20.491777337,Gurobi,8,0.0,198.10910487206564,true,229.11554804045875,197.2677506635101,203.77867532423824,364,432,2.5551440332722475,14.724754581096718,4.338243684657451,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,249,249,16.816167478,Gurobi,11,0.0,198.34320615556805,true,224.2512744406409,197.46319211260285,203.99009086703276,326,372,2.5552136252255506,14.731791540740193,4.31674262499528,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,199,199,13.751483153,Gurobi,13,0.0,198.6012236069458,true,219.3068685605838,197.68809886929168,204.23255756390427,288,310,2.5551813257981224,14.7388299416176,4.305997723114856,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,149,149,10.215468062,Gurobi,15,0.0,198.88865293730345,true,214.391874534267,197.9561145427839,204.51979000902608,264,234,2.557702855533557,14.743302998886211,4.295257720721228,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,100,100,7.185655087,Gurobi,16,2.4985477432459824e-5,199.20247178548522,true,209.60731879943998,198.2434178121678,204.83631735467952,248,152,2.557722925710298,14.746302127694399,4.279138687012392,0.7688189930822487
5,200,150,199,0.005406776493030567,0.1,50,50,3.221275826,Gurobi,17,1.1481387094391948e-5,199.5673986156586,true,204.76982217248,198.56839586317903,205.20517886857738,238,62,2.5578308373509566,14.748199090851115,4.2576431720688,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,398,398,83.198821784,Gurobi,5,0.0,179.389342531858,true,220.80062719004897,180.9649552504549,185.70114800929218,484,512,2.2687203151337547,14.010964687172521,4.803260342278649,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,348,348,130.56161603,Gurobi,16,0.0,180.99547035335516,true,217.20444179710486,182.16945399982046,186.9649798300531,440,456,2.28228245341016,14.11073007713623,4.871992768753163,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,298,298,303.623683842,Gurobi,378,0.0009535069969840437,182.82587086512567,true,213.83229487911933,183.7023018019578,188.71776077979553,408,388,2.3136083875306577,14.209260883191964,4.712867912889206,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,249,249,44.742949613,Gurobi,383,0.0,185.07539777627716,true,210.98360454752225,185.51736819633953,190.80529835031123,304,394,2.3114607004821237,14.380583967027357,4.535827888575856,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,199,199,300.163650464,Gurobi,646,0.0004327016573749676,187.0652949656152,true,207.77081171681462,187.3818241507449,192.70777443443617,314,284,2.380169944063447,14.448987889569787,4.520356145457527,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,149,149,32.940314397,Gurobi,653,2.7750151457506256e-5,189.5695367470637,true,205.0727197724552,189.5579964298697,195.10490152323425,286,212,2.4303708759235847,14.539313824852274,4.411332203583639,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,100,100,25.198824387,Gurobi,661,2.847367236513687e-5,192.4369912423111,true,202.84164613102928,192.22733865066417,197.94747909443302,254,146,2.478170479012152,14.625902350332714,4.390800856751984,0.7688189930822487
5,200,150,199,0.05406776493030567,1.0,50,50,24.612849869,Gurobi,677,0.00011311974470362696,195.84028271268804,true,201.04273053796794,195.28067010525078,201.35681336733504,242,58,2.484155964780997,14.668229814751111,4.061545901164945,0.7688189930822487
5,200,150,199,0.5406776493030567,10.0,398,398,879.9461926,Gurobi,6,0.4329372590187526,143.4018958699131,true,184.8130536679356,170.63279461049873,172.3722719865476,576,420,2.979507924156879,10.009513874960186,5.086437238536904,2.3005804599275725
